Total adds: 100
Total removes: 50
State: 4dc6959be2f2cd5e8e247e8359dd8391a027af4e01512a7c232f24455eb2dd93
Latencies:
1.9117461405423E7 56.45930000022054
1.9119453646363E7 60.59061500057578
1.9121442802407E7 41.48273200169206
1.9123441492465E7 166.74368499964476
1.9125463989988E7 59.870299998670816
1.9127443399902E7 41.43076600134373
1.9129444664785E7 187.45141400024295
1.9131440269798E7 47.05970000103116
1.913344241934E7 38.01978800073266
1.9135443716339E7 52.29558099806309
1.9137443537519E7 45.670377999544144
1.9139441697614E7 40.62992199882865
1.9141447315599E7 40.35505499690771
1.9143441728721E7 46.643461000174284
1.9145452868759E7 129.33274899795651
1.9147447357401E7 51.69396999850869
1.9149441450715E7 211.74672500044107
1.9151447673539E7 118.82960800081491
1.9153445145757E7 48.29373300075531
1.9155440647081E7 42.59061500057578
1.9157443781578E7 38.62958199903369
1.9159441169608E7 40.63227600231767
1.9161445721911E7 37.065248999744654
1.9163440761328E7 37.85374100133777
1.9165444864152E7 35.01224000006914
1.9167444900075E7 45.02793899923563
1.9169441914662E7 44.91922400146723
1.9171447169986E7 43.45383099839091
1.9173443309906E7 108.786232996732
1.9175449139091E7 109.62769699841738
1.917744522685E7 46.61295899748802
1.9179450176083E7 41.97977899760008
1.91814419947E7 40.59011299908161
1.9183440526604E7 30.787255000323057
1.9185440988687E7 49.17770799994469
1.9187448802214E7 44.07683400064707
1.9189447274455E7 171.1734829992056
1.9191443830753E7 47.63957899808884
1.9193442768925E7 85.33604300022125
1.9195440340836E7 42.96722900122404
1.9197444267627E7 54.78204200044274
1.9199442189103E7 40.62119799852371
1.9201447196875E7 42.39906299859285
1.9203440176695E7 35.26229400187731
1.920544580475E7 37.62567500025034
1.920744658118E7 53.1359299980104
1.9209442777703E7 34.1671309992671
1.9211443715255E7 41.61497300118208
1.9213442270194E7 32.99390400201082
1.9215448239052E7 239.78188300132751
1.9217442565226E7 34.33431300148368
1.9219445709942E7 41.35980700328946
1.9221444070674E7 41.48406599834561
1.9223442694092E7 44.0293610021472
1.922544873834E7 43.79789300262928
1.9227445845102E7 170.08689099922776
1.9229445649871E7 34.70386799797416
1.9231444544807E7 182.44827099889517
1.9233444410309E7 36.949435003101826
1.9235445217574E7 182.61169100180268
1.9237444163134E7 169.4495620019734
1.9239444707699E7 39.73249899968505
1.9241445024562E7 36.624182000756264
1.9243449143245E7 44.655864000320435
1.9245445278702E7 46.56668599694967
1.9247445569167E7 31.498158000409603
1.9249445699013E7 34.35995699837804
1.925144550682E7 34.99108799919486
1.925344590753E7 230.04047599807382
1.9255450664132E7 38.55578999966383
1.9257446338242E7 36.104835003614426
1.9259450221507E7 191.86262600123882
1.9261449223385E7 46.877080999314785
1.9263446308051E7 46.90559099987149
1.9265445903434E7 109.38501400128007
1.9267450170625E7 39.910798002034426
1.9269447083962E7 40.14621100202203
1.9271451313733E7 35.03118199855089
1.9273447435045E7 191.37614100053906
1.927544728753E7 31.01232500001788
1.9277448961332E7 49.60318300127983
1.9279449259617E7 44.68631299957633
1.9281446412179E7 32.846338000148535
1.9283446634921E7 148.95636999979615
1.9285450243843E7 55.31039699912071
1.9287447261041E7 43.18467599898577
1.928944725014E7 33.96015699952841
1.9291448503469E7 45.27264800295234
1.9293447364844E7 38.00757700204849
1.9295449484765E7 39.070364002138376
1.9297446663757E7 260.9749619998038
1.9299447833301E7 47.57836300134659
1.9301447147225E7 214.30329199880362
1.9303448305765E7 33.20992900058627
1.9305449383083E7 40.27554900199175
1.9307448962341E7 48.750643000006676
1.9309450051192E7 230.71659700199962
1.931144846387E7 237.72654699906707
1.9313450194621E7 33.36684099957347
1.9315451641005E7 45.43070599809289
1.9317450131702E7 44.790112998336554
1.9319450147729E7 35.70569099858403
1.9321448726368E7 33.25102299824357
1.9323450248766E7 144.48871099948883
1.932545430691E7 112.20211900025606
1.9327450494312E7 40.370453000068665
1.9329450215976E7 38.79791900143027
1.9331452032406E7 178.91830199956894
1.933345093899E7 38.585221000015736
1.9335449840572E7 37.480845998972654
1.9337451059911E7 120.55365500226617
1.9339451662324E7 46.149323999881744
1.934145464807E7 214.84534399956465
1.9343452508302E7 46.630128998309374
1.9345451497709E7 45.59501399844885
1.9347451303385E7 39.236103001981974
1.9349461341891E7 50.1837709993124
1.9351451509554E7 41.28932699933648
1.9353451952676E7 110.59491599723697
1.9355455835245E7 149.3374269977212
1.9357457892982E7 187.1635640002787
1.9359450769379E7 46.952462002635
1.9361451236841E7 40.2680080011487
1.9363450575666E7 181.49353899806738
1.9365454872232E7 31.624175000935793
1.9367454657553E7 49.95372200012207
1.9369451570606E7 44.75688299909234
1.937145357787E7 40.81548799946904
1.9373450529336E7 26.60327000170946
1.9375451642601E7 37.374955996870995
1.9377453406256E7 69.31104100123048
1.9379451842012E7 40.611462999135256
1.938145474081E7 102.2858069986105
1.9383455084587E7 41.66127100214362
1.9385452919922E7 244.3388379998505
1.938745304972E7 32.123176001012325
1.9389452340104E7 34.401615999639034
1.9391454645113E7 30.56725899875164
1.9393454461896E7 34.28303899988532
1.9395454317706E7 48.09078599885106
1.9397452219899E7 35.86123899742961
1.9399452342632E7 30.91421800106764
1.9401452880303E7 191.30807200074196
1.9403452887793E7 43.05425500124693
1.9405452691373E7 32.969803001731634
1.9407452168037E7 40.3534500002861
1.9409454413867E7 41.48974899947643
1.9411453274043E7 31.25008299946785
1.9413455060459E7 176.94416099786758
1.94154532271E7 285.911129001528
