Total adds: 100
Total removes: 50
State: 4dc6959be2f2cd5e8e247e8359dd8391a027af4e01512a7c232f24455eb2dd93
Latencies:
1.9120423582757E7 59.41295199841261
1.9122409065888E7 44.55628599971533
1.9124408769428E7 34.17478600144386
1.912640791918E7 43.0092299990356
1.9128407423813E7 30.24465500190854
1.9130409117831E7 33.92291700094938
1.9132409902671E7 47.612809002399445
1.9134407599474E7 41.197907000780106
1.9136410669951E7 255.95171399787068
1.913840812599E7 192.22634799778461
1.914040459276E7 40.38825799897313
1.9142407927812E7 36.9027570001781
1.9144409518988E7 49.309404999017715
1.9146409156142E7 166.8499549999833
1.9148407368088E7 188.010246001184
1.9150410372508E7 36.733913000673056
1.9152410653973E7 209.76381599903107
1.9154410424162E7 46.63731700181961
1.9156407785939E7 30.807183001190424
1.9158410421632E7 148.35678900033236
1.9160409063258E7 39.88543099910021
1.9162406417536E7 31.891030002385378
1.9164411542744E7 43.977389998734
1.9166407227316E7 36.41211700066924
1.916840899407E7 178.12461100146174
1.917041002998E7 48.03772100061178
1.9172411538298E7 37.441199000924826
1.9174410621447E7 43.548604000359774
1.9176407847908E7 41.548183001577854
1.9178409028101E7 42.81367399916053
1.9180407274358E7 36.80604100227356
1.9182408122131E7 36.51867800205946
1.9184405455378E7 139.7715240009129
1.9186406795939E7 195.04582499712706
1.9188406251811E7 33.386329002678394
1.9190410610716E7 38.282742001116276
1.9192409873492E7 112.31802699714899
1.9194409073392E7 42.37694700062275
1.9196406293672E7 40.43692399933934
1.9198410318746E7 43.62637900188565
1.920040703379E7 248.28785499930382
1.9202407684211E7 37.822314001619816
1.9204411866835E7 43.94022700190544
1.920640939932E7 44.42996699735522
1.9208408769329E7 43.411387998610735
1.9210407755195E7 51.95931699872017
1.9212410945092E7 46.92950600013137
1.9214409222197E7 34.37024199962616
1.9216408441179E7 41.39119799807668
1.9218409275892E7 44.1105540022254
1.9220407166913E7 44.95182599872351
1.9222409866407E7 42.41245299950242
1.9224410273159E7 53.37517499923706
1.9226409071463E7 175.20644000172615
1.9228410762569E7 230.87000199779868
1.9230410654494E7 38.43509599938989
1.9232413443399E7 114.02612400054932
1.9234412731546E7 45.45315299928188
1.9236422957676E7 55.59348800033331
1.923841266884E7 117.19645099714398
1.924041051261E7 46.429974999278784
1.9242415102387E7 44.38927600160241
1.924441052735E7 44.52757200226188
1.9246412439123E7 34.386515002697706
1.9248414370162E7 50.22535399720073
1.9250410016557E7 175.8037860020995
1.925240985619E7 30.53192000091076
1.9254411529333E7 50.0895029976964
1.9256413048086E7 37.9529609978199
1.9258410529309E7 37.937364000827074
1.9260409516289E7 38.88295700028539
1.9262414553142E7 40.860275000333786
1.9264413922029E7 34.078669998794794
1.9266410837992E7 35.91264700144529
1.9268413618915E7 31.55834800004959
1.9270416292146E7 153.01871100068092
1.9272411778029E7 35.31750799715519
1.9274412088826E7 37.58490400016308
1.9276414527605E7 225.90405800193548
1.9278411737494E7 213.00288899987936
1.9280411725069E7 39.908592000603676
1.9282414066306E7 176.1344200000167
1.928441202009E7 43.949779998511076
1.9286414314713E7 43.990438003093004
1.9288411929136E7 47.431767001748085
1.9290410907843E7 38.40206399932504
1.929241179921E7 37.27613500133157
1.9294412982109E7 42.35598199814558
1.9296411943313E7 37.247669998556376
1.9298411073848E7 211.22509500011802
1.9300414791112E7 36.76938799768686
1.930241730505E7 42.99948900192976
1.9304415873811E7 42.82116099819541
1.9306411233187E7 38.04468100145459
1.9308413787746E7 49.27292799949646
1.9310412281978E7 33.6119479984045
1.9312412706898E7 36.93682900071144
1.9314410564229E7 37.896781999617815
1.9316411081417E7 27.318335000425577
1.9318412509972E7 33.44668999686837
1.9320412756573E7 39.86853899806738
1.9322411849387E7 42.8674460016191
1.9324410993318E7 33.86921199783683
1.9326410705791E7 39.41049199923873
1.9328411140433E7 34.75933899730444
1.9330410737169E7 39.18764000013471
1.9332415636665E7 204.9123149998486
1.9334411202876E7 39.38329200074077
1.9336411713647E7 42.86539800092578
1.9338417634417E7 307.48584900051355
1.934041187166E7 41.674890000373125
1.9342412629576E7 34.30739000067115
1.9344411209167E7 49.90472299978137
1.9346413018847E7 42.4442979991436
1.9348413830685E7 37.21187600120902
1.9350418282459E7 54.79781699925661
1.9352412274535E7 41.68789600208402
1.9354417614287E7 47.99863700196147
1.9356419229448E7 49.4559100009501
1.9358414935949E7 47.104743000119925
1.9360417795873E7 49.58779000118375
1.936241374899E7 35.333859998732805
1.9364418611902E7 169.103356000036
1.9366420783955E7 125.23155700042844
1.9368415842881E7 45.14646000042558
1.9370418290962E7 41.47127399966121
1.9372413525367E7 39.567127998918295
1.9374413218205E7 138.1905670017004
1.9376413911062E7 34.729845996946096
1.9378414295951E7 243.03605100139976
1.9380415656573E7 202.41548800095916
1.9382415350169E7 115.99205799773335
1.9384415316155E7 38.823487002402544
1.9386414952003E7 23.412597998976707
1.9388422318707E7 54.73116200044751
1.9390415367522E7 39.44275500252843
1.9392417245038E7 34.17357899993658
1.9394419273647E7 33.215992998331785
1.9396420022994E7 44.89790000021458
1.9398414819036E7 158.66058399900794
1.9400415932961E7 38.613235998898745
1.9402414480905E7 42.15308300033212
1.9404416791742E7 31.316109001636505
1.9406415324607E7 194.7007870003581
1.9408415706322E7 33.03616299852729
1.9410415975859E7 289.81683599948883
1.9412413770648E7 118.87781300023198
1.9414416037221E7 39.14524199813604
1.9416415544772E7 34.56613899767399
1.9418416443474E7 43.25664799660444
