Total adds: 100
Total removes: 50
State: 4dc6959be2f2cd5e8e247e8359dd8391a027af4e01512a7c232f24455eb2dd93
Latencies:
1.9116243174856E7 207.33941400051117
1.9118239050917E7 210.09428200125694
1.9120230928742E7 134.74894100055099
1.912222034983E7 42.20209399983287
1.9124218616033E7 41.96886399760842
1.912622119323E7 37.489423997700214
1.9128218793581E7 203.91075100004673
1.9130220562785E7 43.30739999935031
1.9132220114293E7 35.87533200159669
1.9134217820396E7 148.38370499759912
1.9136229035716E7 64.4032750017941
1.9138218612532E7 39.75498900189996
1.9140221226634E7 95.05118700116873
1.9142223857033E7 40.55630699917674
1.9144220425445E7 187.04644000157714
1.9146220665281E7 48.04100299999118
1.9148217964701E7 144.28074000030756
1.9150218420141E7 32.673944998532534
1.91522191911E7 45.354333002120256
1.9154217295518E7 172.3262129984796
1.9156219026581E7 36.694421000778675
1.9158221316399E7 36.91853599995375
1.916022296357E7 59.98384399712086
1.9162218373281E7 157.54891599714756
1.9164220101287E7 35.429908998310566
1.9166218504008E7 33.835056997835636
1.9168226026699E7 58.25543499737978
1.9170226081889E7 43.14998999983072
1.9172221355371E7 56.24899499863386
1.9174218698499E7 36.229751002043486
1.9176223816783E7 171.50258899852633
1.9178217525211E7 41.918781999498606
1.9180220307803E7 40.716747000813484
1.9182226492433E7 42.75999600067735
1.9184226162582E7 47.1323649995029
1.9186218876181E7 42.92154299840331
1.9188218504762E7 43.414433002471924
1.9190218663027E7 42.361974999308586
1.9192221762817E7 36.41311199963093
1.9194221534913E7 42.13458000123501
1.9196218969466E7 28.399068001657724
1.9198219286524E7 55.74448700249195
1.9200219305142E7 42.565689001232386
1.9202221963353E7 43.1710950024426
1.9204226155537E7 156.21302900090814
1.9206221019182E7 44.47570800036192
1.9208220323981E7 36.64030999690294
1.9210221905098E7 166.0173279978335
1.9212225418257E7 48.18767300248146
1.9214220483614E7 36.27215399965644
1.9216225819537E7 196.42094999924302
1.9218220494984E7 42.023474000394344
1.922022091877E7 41.10616999864578
1.922222084499E7 170.1208480000496
1.9224221128979E7 29.288426000624895
1.9226222165666E7 227.3082260005176
1.9228222696659E7 35.667850997298956
1.9230221923309E7 29.796976000070572
1.9232227113112E7 48.75472600013018
1.92342235356E7 47.18689299747348
1.9236229198392E7 43.59612699970603
1.9238222660038E7 28.766150001436472
1.9240225200377E7 188.98586799949408
1.9242223744723E7 33.237567000091076
1.9244222541519E7 38.72747300192714
1.9246222690015E7 34.759121000766754
1.9248227507713E7 36.168995000422
1.9250223160176E7 36.553223002702
1.9252223915762E7 40.15368799865246
1.9254224591506E7 245.83103499934077
1.9256222854997E7 30.02590800076723
1.9258223532055E7 211.27480900287628
1.9260224338909E7 39.95773499831557
1.9262224764706E7 35.33821300044656
1.9264224057717E7 43.26102099940181
1.9266225613788E7 138.4495350010693
1.9268225334039E7 46.946203999221325
1.9270226927402E7 41.16693000122905
1.9272226118532E7 29.013031996786594
1.9274227815173E7 120.65155800059438
1.9276226394563E7 43.89715399965644
1.9278227299121E7 248.849224999547
1.928022777009E7 115.03072799742222
1.9282227720347E7 53.57669699937105
1.9284227912286E7 36.59760100021958
1.9286228878954E7 39.39792300015688
1.928822844738E7 44.03135899826884
1.929022687117E7 36.36830100044608
1.9292227344096E7 42.71570600196719
1.9294228199265E7 38.0869299992919
1.9296228665359E7 43.14099100232124
1.9298228856388E7 210.2200009971857
1.9300228991532E7 32.28033500164747
1.9302229006539E7 198.92407699674368
1.9304232094008E7 37.9065339975059
1.9306232217433E7 44.96305200085044
1.9308228896964E7 36.52812999859452
1.9310231609509E7 41.93059200048447
1.9312232631903E7 155.55469899997115
1.9314230496599E7 33.17800699919462
1.9316233755244E7 38.08103800192475
1.9318232424708E7 41.576731000095606
1.9320232241779E7 44.05893199890852
1.9322232087117E7 36.97212700173259
1.932423462872E7 49.040382999926805
1.932623163851E7 34.650949999690056
1.9328233196487E7 107.93944099918008
1.9330232905709E7 42.18828499689698
1.9332232997545E7 42.938643001019955
1.9334233025008E7 39.79585300013423
1.9336233261605E7 29.951019998639822
1.9338234876742E7 33.839377000927925
1.9340232891764E7 181.82443200051785
1.9342230945923E7 41.67092400044203
1.9344234618688E7 57.29223199933767
1.9346234391816E7 35.08289400115609
1.9348237489859E7 202.97499800100923
1.9350236171815E7 33.5721540004015
1.935223323638E7 96.52531100064516
1.935423884839E7 58.983917001634836
1.9356240145637E7 231.84877000004053
1.9358235821263E7 31.33280099928379
1.9360238816518E7 58.198238000273705
1.9362233796435E7 138.01656399667263
1.9364236017612E7 251.05430399999022
1.9366235123428E7 33.84619800001383
1.9368235518265E7 38.09708800166845
1.9370233988504E7 31.163616999983788
1.93722350281E7 41.24179299920797
1.9374239241108E7 41.32915100082755
1.9376235823822E7 41.77920199930668
1.9378235012459E7 40.55452900007367
1.9380236709421E7 233.36607399955392
1.9382235443085E7 38.99073899909854
1.9384235808416E7 43.21416400000453
1.9386238521402E7 30.488568000495434
1.9388235246365E7 44.98735899850726
1.9390241830148E7 46.43739400058985
1.9392236433425E7 32.88147400319576
1.9394240702412E7 46.949933003634214
1.9396238185051E7 42.39645600318909
1.9398241869529E7 51.96465500071645
1.9400237478454E7 40.40804900228977
1.9402237687862E7 37.4499850012362
1.9404238735736E7 42.48035300150514
1.9406238911885E7 166.6554480008781
1.9408241282638E7 41.54124599695206
1.9410237702313E7 35.09126299992204
1.9412239203873E7 267.57235500216484
1.9414237520067E7 33.81095900014043
