Total adds: 100
Total removes: 50
State: 4dc6959be2f2cd5e8e247e8359dd8391a027af4e01512a7c232f24455eb2dd93
Latencies:
1.9116919241302E7 91.26721599698067
1.9118909053262E7 212.28371600061655
1.9120901208934E7 44.22305400297046
1.9122897368049E7 50.34595099836588
1.9124898964342E7 48.75661000236869
1.9126895673197E7 117.36089299991727
1.9128893135822E7 44.79183600097895
1.9130898214747E7 125.72105300053954
1.9132896739507E7 45.10812700167298
1.9134893648983E7 252.84796500205994
1.9136894445435E7 159.50513899698853
1.9138895276519E7 38.31938299909234
1.9140904497964E7 45.44784499704838
1.9142896660522E7 45.35759999975562
1.914490171465E7 42.37508700042963
1.9146908220372E7 59.644577000290155
1.9148894721915E7 178.80387999862432
1.9150895102319E7 248.1436499990523
1.9152901251853E7 188.67890499904752
1.915489589312E7 70.6341119967401
1.915689484849E7 186.60011500120163
1.9158895698015E7 87.22122000157833
1.9160894664026E7 35.99229300022125
1.916289374168E7 27.9700959995389
1.9164907882638E7 56.892778001725674
1.9166895205535E7 48.2201689966023
1.9168896026976E7 167.8778299987316
1.9170895697361E7 31.631639998406172
1.9172895112441E7 34.915389999747276
1.9174897682648E7 271.02611500024796
1.9176895565347E7 229.86405999958515
1.9178895987656E7 43.23490900173783
1.9180901813816E7 48.94991900026798
1.9182899228776E7 35.93393700197339
1.9184896192641E7 90.95467999950051
1.9186900149239E7 49.73035399988294
1.9188897571332E7 38.14079299941659
1.919089892505E7 46.432265002280474
1.9192895860775E7 39.95260200276971
1.9194895945241E7 68.00670900195837
1.919689866704E7 48.635738000273705
1.9198896705578E7 125.57198600098491
1.9200903212704E7 46.001901000738144
1.9202897329751E7 41.8936229981482
1.9204896479108E7 117.99344199895859
1.9206896885182E7 91.19385300204158
1.9208899191087E7 41.26383399963379
1.9210897622951E7 38.67764599993825
1.9212896287472E7 31.0393939986825
1.9214899759474E7 186.15584100037813
1.9216896776362E7 39.201138999313116
1.9218900489321E7 265.58785700052977
1.9220899528787E7 48.69188999757171
1.9222897399786E7 37.39242099970579
1.9224902897909E7 40.85634599998593
1.9226897933949E7 67.93666400015354
1.9228902774134E7 45.62219499796629
1.9230898312092E7 38.852621000260115
1.9232899471801E7 34.78130500018597
1.9234898226465E7 38.48478300124407
1.9236899012023E7 201.11894699931145
1.9238899349056E7 111.2750870026648
1.9240898337619E7 37.304988000541925
1.9242897750348E7 40.56133700162172
1.9244897391259E7 36.90083700045943
1.9246897196692E7 44.79900000244379
1.9248898465317E7 34.87017200142145
1.925089891142E7 33.3091259971261
1.9252899239003E7 37.46416499838233
1.9254897498193E7 36.71587499976158
1.9256897364002E7 38.541066002100706
1.9258901468075E7 44.52346700057387
1.9260896881677E7 32.683114003390074
1.9262899069764E7 36.95338900014758
1.9264900537783E7 94.21285299956799
1.9266898505897E7 32.9700249992311
1.9268897801732E7 36.16440000012517
1.9270898344957E7 224.66146800294518
1.9272902113791E7 40.002259001135826
1.9274899481856E7 31.149601999670267
1.9276900190215E7 198.66060799732804
1.927890190939E7 30.241444997489452
1.9280899396895E7 32.494169998914
1.9282899984878E7 118.7966389991343
1.9284899991426E7 37.54747599735856
1.9286900502968E7 37.748773999512196
1.9288901692345E7 42.88839200139046
1.9290901303912E7 173.1168149970472
1.9292901300231E7 31.186933998018503
1.929490095577E7 30.416322000324726
1.9296901439844E7 201.63973100110888
1.9298904328449E7 38.53696399927139
1.9300901524788E7 267.5282059982419
1.9302902984283E7 38.55151899904013
1.9304900696079E7 45.26344300061464
1.9306900462379E7 40.89435600116849
1.9308901349711E7 35.44403000175953
1.9310901101452E7 39.1967290006578
1.9312905095519E7 164.853192999959
1.9314901282059E7 178.95873199775815
1.9316900724947E7 37.346767000854015
1.9318904735138E7 86.28605299815536
1.9320901072012E7 38.283920999616385
1.9322903619313E7 31.657165002077818
1.9324901566727E7 32.5820429995656
1.9326901599825E7 45.34666699916124
1.9328901605849E7 37.06694000214338
1.9330901697911E7 52.10037100315094
1.9332902119968E7 37.349561002105474
1.9334903043054E7 198.1283780001104
1.9336907159602E7 47.23906600102782
1.9338902367869E7 28.42339299991727
1.9340907416093E7 126.33196799829602
1.9342903099819E7 38.88813399896026
1.9344903374173E7 34.92185300216079
1.9346904163669E7 54.889476999640465
1.9348909800142E7 53.40474599972367
1.9350905084375E7 43.55349900200963
1.935290430353E7 37.68913900107145
1.9354905885561E7 114.04775499925017
1.9356906980913E7 199.90008599683642
1.9358907110366E7 39.88484700024128
1.9360904664024E7 40.08686700090766
1.9362903616334E7 152.8282429985702
1.9364904569161E7 36.832501001656055
1.9366904733557E7 40.756232999265194
1.9368904650236E7 35.28924999758601
1.9370908882595E7 37.32632299885154
1.937290797305E7 43.175152000039816
1.9374905899099E7 39.11224899813533
1.9376906169647E7 43.6854690015316
1.937890514656E7 209.39438599720597
1.9380907767534E7 186.98531299829483
1.9382910420196E7 190.49418799951673
1.9384910062441E7 150.80488299950957
1.9386906069259E7 38.70159799978137
1.9388905371298E7 83.83933399990201
1.9390906737784E7 40.169698998332024
1.9392905299349E7 30.54898499697447
1.9394905322169E7 39.543778996914625
1.9396910121073E7 38.167421001940966
1.9398908902153E7 144.94971700012684
1.9400906772589E7 41.479392003268
1.9402908849209E7 101.48166599869728
1.9404905765122E7 34.486019000411034
1.9406908065247E7 33.54311499744654
1.9408908382057E7 39.67196799814701
1.9410906824758E7 266.0785030014813
1.9412907804058E7 30.002923000603914
1.9414907657416E7 231.7719940021634
