Total adds: 100
Total removes: 50
State: 4dc6959be2f2cd5e8e247e8359dd8391a027af4e01512a7c232f24455eb2dd93
Latencies:
1.9114078951297E7 75.64637299999595
1.9116080584173E7 64.48033500090241
1.9118061885587E7 47.494277998805046
1.9120052447047E7 60.81889899820089
1.9122057119071E7 127.53466200083494
1.91240529799E7 128.86196099966764
1.9126058134968E7 169.77514100074768
1.9128056347586E7 239.27002699673176
1.9130048161708E7 48.853980001062155
1.9132049021505E7 38.69952999800444
1.9134050865759E7 45.31639799848199
1.913604945904E7 45.81544700264931
1.9138051172247E7 39.54447399824858
1.9140047762901E7 28.99337700009346
1.9142049739928E7 41.85252299904823
1.9144055534804E7 46.36368099972606
1.9146053107947E7 51.97969000041485
1.9148045840367E7 32.47070300206542
1.91500520637E7 37.597862001508474
1.9152055504151E7 149.78920800238848
1.9154049756626E7 244.08873399719596
1.9156047201279E7 69.12732800096273
1.9158052260646E7 52.37425100058317
1.9160050948361E7 35.885816998779774
1.9162046712392E7 35.34732899814844
1.9164046669508E7 51.39667299762368
1.9166053698358E7 224.27032599970698
1.9168046298166E7 41.79501799866557
1.9170047476935E7 158.85962300002575
1.9172049864828E7 32.09195300191641
1.9174046693441E7 51.75237200036645
1.9176048680759E7 35.5197790004313
1.9178046750565E7 37.46222899854183
1.9180047049835E7 44.72242600098252
1.9182048597677E7 34.90406100079417
1.9184046274136E7 26.470335997641087
1.9186047228519E7 38.352272000163794
1.9188047707889E7 32.64663000032306
1.9190045987694E7 43.73014399781823
1.9192047125602E7 35.72802999988198
1.9194050915551E7 39.591758999973536
1.9196048717254E7 135.31628300249577
1.919805370719E7 59.05732899904251
1.9200047320978E7 38.38419200107455
1.920204871457E7 153.8670709989965
1.9204047547664E7 95.52116500213742
1.9206047304198E7 44.18871299922466
1.9208050531427E7 185.10153400152922
1.9210053812185E7 97.31233100220561
1.9212054066202E7 48.23958199843764
1.9214049331477E7 39.614008001983166
1.9216048213459E7 43.36651299893856
1.9218051235181E7 52.35971200093627
1.9220053691324E7 33.53378099948168
1.9222050415883E7 44.28657900169492
1.9224051720862E7 44.53251900151372
1.9226049470275E7 206.9572339989245
1.922805207537E7 34.68267799913883
1.9230052422926E7 168.0220180004835
1.9232049694357E7 205.08570799976587
1.9234049284316E7 160.596319001168
1.9236051335705E7 33.41607800126076
1.9238052362054E7 70.39837200194597
1.9240055240025E7 98.88380099833012
1.9242056483725E7 43.07708200067282
1.9244050724912E7 38.137692999094725
1.9246049918624E7 40.37740599736571
1.9248049753982E7 42.13869500160217
1.9250050359081E7 42.21158999949694
1.9252051833693E7 31.854145001620054
1.9254051466516E7 157.28985999897122
1.9256051377797E7 208.44740900024772
1.9258050534533E7 179.49892800301313
1.9260053085437E7 215.80613499879837
1.9262050634011E7 35.33200500160456
1.9264052024492E7 187.26704699918628
1.9266054014393E7 30.222671002149582
1.9268051908751E7 37.75017900019884
1.9270052439777E7 141.276104003191
1.927205394212E7 125.52849300205708
1.9274051694768E7 43.26093399897218
1.9276054109635E7 40.648986998945475
1.9278052438726E7 31.638463001698256
1.9280053715609E7 29.936868999153376
1.9282052455471E7 26.504731003195047
1.9284055654682E7 49.763972997665405
1.9286052200269E7 34.269741997122765
1.9288052177286E7 204.1980290003121
1.9290052375155E7 35.30615299940109
1.9292053169538E7 178.75294099748135
1.9294053598664E7 36.70302300155163
1.929605339575E7 38.6684750020504
1.9298054032346E7 143.00655400007963
1.9300054838153E7 36.58417899906635
1.9302058705658E7 111.42590299993753
1.9304057888353E7 39.83353600278497
1.9306057790167E7 125.38875899836421
1.930805372888E7 34.29322199895978
1.9310059916483E7 36.942203998565674
1.9312055430161E7 155.27481700107455
1.9314056154062E7 36.19235799834132
1.931606050605E7 98.08712800219655
1.9318056839023E7 216.12616500258446
1.9320055285493E7 45.58872099965811
1.9322060617818E7 34.7149030007422
1.9324059296143E7 187.3189209997654
1.9326055391459E7 45.169548999518156
1.9328056887568E7 33.63716100156307
1.933005701704E7 224.22578999772668
1.9332055816276E7 45.19270899891853
1.9334061864558E7 38.24761899933219
1.9336056533694E7 201.89141599833965
1.9338061562731E7 43.29678700119257
1.9340063348186E7 45.8340019993484
1.9342057114552E7 25.50610299780965
1.9344060982203E7 208.44096399843693
1.9346057042493E7 243.32793200016022
1.9348057607516E7 186.7729459963739
1.9350065209744E7 136.39471299946308
1.9352061067348E7 39.044029001146555
1.9354058328123E7 40.98055899888277
1.9356058027671E7 32.86029900237918
1.9358058906035E7 206.65005699917674
1.9360058559065E7 50.20284900069237
1.9362062766316E7 51.30215699970722
1.9364058957851E7 38.23658600077033
1.9366061664606E7 45.73462400212884
1.9368067668079E7 38.76104300096631
1.9370059099988E7 211.0700339972973
1.9372058551967E7 40.45799199864268
1.9374058854156E7 36.67532699927688
1.9376059721613E7 42.34664100036025
1.9378059071355E7 33.6085020005703
1.9380059318361E7 67.89958699792624
1.938205946598E7 148.70454800128937
1.9384059020093E7 42.31480000168085
1.9386059677342E7 37.68553800135851
1.9388059467774E7 47.40992699936032
1.9390064358543E7 41.216252002865076
1.939206064179E7 39.483984999358654
1.9394061578033E7 38.06855599954724
1.9396063765312E7 42.44502600282431
1.9398059634679E7 43.13847200199962
1.9400061464414E7 155.88192300125957
1.9402061050102E7 37.36495899781585
1.9404063376105E7 41.73821400105953
1.9406060247484E7 43.51819000020623
1.9408059996561E7 42.0743959993124
1.9410060860414E7 216.840377997607
1.9412060792643E7 39.533075999468565
