Total adds: 100
Total removes: 50
State: c829fdaa0a29ccb5fa9969c804deb53585a13586404c402f2125fe26f678e3fc
Latencies:
1.4397266873237E7 173.81674499996006
1.4399267453084E7 28.35177700035274
1.4401261851712E7 24.417382000014186
1.4403262028897E7 32.33725400082767
1.4405262635998E7 227.8700820002705
1.4407266117885E7 31.258781999349594
1.4409266045985E7 22.104865999892354
1.4411264562506E7 19.31102699972689
1.4413263093357E7 179.68657200038433
1.4415261496622E7 177.1680970005691
1.4417267884923E7 125.28954100050032
1.4419262841999E7 22.227810999378562
1.4421267738239E7 35.415850000455976
1.4423266404855E7 166.7256209999323
1.4425262512542E7 22.746671000495553
1.4427262707991E7 21.444824000820518
1.442926339313E7 104.14220900088549
1.4431263692621E7 29.034756999462843
1.4433265695545E7 25.42940199933946
1.4435263805593E7 19.87235900014639
1.4437263143558E7 16.267129998654127
1.4439266060906E7 143.12791000120342
1.4441264667356E7 21.89601199887693
1.4443268691733E7 169.5596409998834
1.4445266239538E7 160.96818100102246
1.4447270837433E7 31.523160999640822
1.4449263766332E7 20.11647699959576
1.4451262996781E7 29.490522000938654
1.4453262863238E7 20.252493999898434
1.4455266733828E7 206.79424500092864
1.4457266587872E7 25.42111200094223
1.4459263296826E7 18.180023999884725
1.4461264088747E7 15.397881999611855
1.4463266969243E7 25.6144149992615
1.446526551625E7 233.10249099880457
1.4467267100632E7 27.385945999994874
1.4469263084189E7 210.33486500009894
1.4471264646979E7 26.984496999531984
1.4473263866743E7 19.952763000503182
1.4475266476098E7 16.608070999383926
1.4477263290207E7 35.34695200063288
1.4479266798047E7 20.859284000471234
1.4481265110356E7 198.86362299881876
1.4483266971916E7 37.83052499964833
1.4485263502682E7 26.255460999906063
1.4487266191086E7 18.535729000344872
1.4489267157129E7 33.54315600171685
1.4491267972651E7 38.339451998472214
1.4493264524537E7 28.871005000546575
1.4495266938342E7 20.908863998949528
1.4497264016133E7 16.188051998615265
1.4499263984313E7 29.068211000412703
1.4501265159581E7 177.0324159990996
1.4503266738024E7 22.593647999688983
1.4505264384349E7 21.07732699997723
1.4507266349118E7 24.8721559997648
1.4509269673689E7 32.274720000103116
1.4511266048668E7 27.327408000826836
1.4513266203365E7 29.59697400033474
1.451526601932E7 24.232573000714183
1.4517267933124E7 27.486260000616312
1.4519267559806E7 19.528463000431657
1.4521266087823E7 30.653433000668883
1.4523269156453E7 30.470679000020027
1.4525266317679E7 24.71355599910021
1.4527265983589E7 76.46046199835837
1.4529265666785E7 26.089394999668002
1.4531265680116E7 30.025824999436736
1.453326589029E7 40.124692998826504
1.4535267164689E7 21.296564001590014
1.4537268173695E7 26.322820000350475
1.4539268507922E7 27.27399499900639
1.4541266288546E7 31.11336600035429
1.4543266648554E7 23.713248999789357
1.4545265942137E7 193.09536499902606
1.4547269508493E7 89.58405300043523
1.4549269951979E7 23.992964999750257
1.455126780255E7 14.479131000116467
1.4553266311094E7 261.98146899975836
1.4555266566386E7 22.992458999156952
1.4557268555821E7 19.998113999143243
1.4559266498459E7 150.9972060006112
1.4561267262332E7 18.535608999431133
1.4563268276723E7 9.713600998744369
1.4565271056672E7 21.911431999877095
1.4567269521016E7 164.4502959996462
1.4569267475307E7 24.33102500066161
1.4571266433433E7 26.112828999757767
1.4573268340261E7 108.99496599845588
1.4575267873272E7 31.232674000784755
1.4577270802436E7 21.10501299984753
1.4579266675161E7 23.997557001188397
1.4581267236154E7 19.315484998747706
1.458326721582E7 28.249529998749495
1.4585270763942E7 213.677446000278
1.4587267638236E7 19.5239569991827
1.4589267445961E7 23.16549700126052
1.4591271239242E7 20.83920899964869
1.4593267596299E7 144.02669999934733
1.4595269968486E7 28.247827999293804
1.4597267793725E7 25.204541001468897
1.4599268043517E7 92.23070099949837
1.4601269336274E7 166.59740200079978
1.4603268550624E7 24.711046999320388
1.4605272117927E7 23.805392999202013
1.4607270334857E7 91.82917400076985
1.4609268638396E7 94.23507400043309
1.4611271041201E7 151.6859869994223
1.4613267849825E7 15.244674000889063
1.4615268133706E7 27.320624999701977
1.4617272047146E7 41.27686900086701
1.4619270400017E7 33.201205000281334
1.4621272675807E7 19.613517999649048
1.4623268288654E7 23.178995000198483
1.4625268008151E7 21.00172599963844
1.4627268744614E7 17.363362999632955
1.4629268963253E7 33.82483999989927
1.4631268832813E7 23.51578500121832
1.463326903369E7 30.606930000707507
1.4635270802027E7 32.38617900013924
1.4637270939453E7 35.2330879997462
1.4639269626542E7 25.76231399923563
1.4641269149238E7 23.073646999895573
1.4643269219914E7 21.20907700061798
1.4645273513686E7 33.27247199974954
1.4647269708366E7 19.230986999347806
1.4649270512681E7 260.8871320001781
1.4651270453027E7 152.61498200148344
1.4653273247879E7 32.421866999939084
1.4655273482318E7 19.664290999993682
1.4657270060293E7 174.21578299999237
1.4659270609982E7 20.448240000754595
1.4661270489026E7 63.43345700018108
1.4663270121187E7 174.98480399884284
1.4665274032779E7 234.73435700125992
1.4667270953849E7 13.491389000788331
1.4669271234023E7 32.48521599918604
1.4671273836324E7 29.15646900050342
1.4673274908192E7 23.004835998639464
1.4675272451399E7 147.64719999954104
1.467727462856E7 172.52781499922276
1.4679271239794E7 25.159092999994755
1.4681271333475E7 79.18517199903727
1.4683271744356E7 27.511991001665592
1.4685272508788E7 141.29527800157666
1.4687271897272E7 67.64442799985409
1.4689271053064E7 29.638383999466896
1.4691275492973E7 37.84399800002575
1.4693271140287E7 142.4208110012114
1.4695273236524E7 85.4133550003171
