Total adds: 100
Total removes: 50
State: c829fdaa0a29ccb5fa9969c804deb53585a13586404c402f2125fe26f678e3fc
Latencies:
1.4399369056863E7 24.340383000671864
1.4401362315212E7 162.7799019999802
1.4403361419121E7 24.787126000970602
1.4405361455432E7 25.628581998869777
1.4407361835857E7 123.94967699982226
1.4409363193709E7 194.32902899943292
1.4411361583249E7 15.414177000522614
1.4413362160481E7 12.831588000059128
1.4415362520238E7 78.06642100028694
1.441736228418E7 150.70034600049257
1.4419361305202E7 103.77214900031686
1.4421361361488E7 30.83535499870777
1.442336196648E7 21.74969800002873
1.4425365060629E7 105.03756700083613
1.4427363959278E7 30.800782000645995
1.4429361807958E7 26.377663999795914
1.4431361648101E7 19.201910000294447
1.4433362774413E7 172.07408300042152
1.4435365944119E7 29.27941399998963
1.4437362731067E7 81.49152000062168
1.4439362635187E7 25.693978000432253
1.4441366762977E7 30.273117000237107
1.4443366086186E7 17.956079998984933
1.4445362701275E7 209.32377699948847
1.4447366414548E7 186.00883099995553
1.4449366483437E7 40.097862999886274
1.4451363174461E7 13.555978000164032
1.445336464271E7 22.797918001189828
1.4455363734816E7 22.791540000587702
1.4457363445147E7 24.63515399955213
1.4459364994726E7 27.92585700005293
1.4461366279153E7 179.5272810012102
1.4463366843587E7 32.04787399992347
1.4465367737259E7 178.28070900030434
1.4467366388825E7 20.603036999702454
1.4469364510193E7 16.70924799889326
1.447136415619E7 119.42844399996102
1.4473364831113E7 27.879886999726295
1.4475368294803E7 27.07065699994564
1.4477364317618E7 26.175424000248313
1.4479364612287E7 30.640946999192238
1.4481368489903E7 29.305203000083566
1.4483364176478E7 137.60563899949193
1.4485364111017E7 101.55898099951446
1.4487363663656E7 24.144900999963284
1.4489363983903E7 25.24922600015998
1.4491367816724E7 21.548717999830842
1.4493365703343E7 16.736004000529647
1.4495365127555E7 18.619289999827743
1.4497364762945E7 127.31698600016534
1.4499368772237E7 23.13013599999249
1.4501366545083E7 21.51693099923432
1.45033654963E7 33.537777001038194
1.4505367207467E7 29.915834998711944
1.4507369222845E7 36.88782599940896
1.4509371269985E7 165.6901309993118
1.4511370829978E7 32.6289889998734
1.4513366354154E7 12.732834000140429
1.4515371130598E7 165.09923899918795
1.4517367496742E7 30.27455500140786
1.4519366224221E7 149.98346500098705
1.4521369533857E7 28.944392999634147
1.4523366852947E7 20.226993000134826
1.4525367140892E7 190.27469200082123
1.4527371389517E7 137.11323899962008
1.4529370957092E7 144.72726000100374
1.4531371245108E7 24.875180998817086
1.4533366205536E7 31.904194001108408
1.4535366310024E7 262.91383500024676
1.4537368904448E7 20.163695000112057
1.453936709497E7 35.376233000308275
1.4541367154449E7 169.27588799968362
1.4543367118908E7 80.00062800012529
1.4545367196028E7 25.066926999017596
1.4547368792835E7 90.50518700107932
1.4549368274932E7 193.57417800091207
1.4551368513229E7 125.99036299996078
1.4553369006607E7 23.2297019995749
1.4555368056382E7 29.240932000800967
1.4557371082401E7 27.107636999338865
1.4559368672801E7 22.566221999004483
1.456136795772E7 12.894254000857472
1.456336814706E7 116.87897799909115
1.4565370844805E7 29.554542999714613
1.456736862782E7 28.233875999227166
1.4569368644626E7 93.09602400101721
1.4571369027146E7 33.33439199998975
1.4573369986597E7 30.208367999643087
1.4575373699882E7 46.42648900114
1.4577370318552E7 23.387287000194192
1.457936945451E7 22.164175000041723
1.4581369288623E7 26.39401499927044
1.4583370943721E7 265.8265240006149
1.4585369522942E7 17.746050998568535
1.4587368907452E7 21.06110000051558
1.4589371309382E7 176.36583499982953
1.4591370110672E7 202.58389900065958
1.4593370614639E7 176.38743199966848
1.4595371206721E7 32.87800200097263
1.4597369889985E7 34.16296900063753
1.4599370185197E7 97.41704200021923
1.4601371150934E7 31.292476998642087
1.4603374664254E7 26.294405000284314
1.4605373289272E7 158.0801909994334
1.4607371342297E7 30.744410000741482
1.4609374489367E7 114.88088000006974
1.4611370927368E7 25.087821999564767
1.461337209479E7 26.165257999673486
1.461537180659E7 104.6495110001415
1.4617374873249E7 38.878735000267625
1.4619375424776E7 30.262326000258327
1.4621371407514E7 32.12105100043118
1.4623376410575E7 33.600744999945164
1.4625373454705E7 166.7866919990629
1.4627375270454E7 25.431709000840783
1.4629374550492E7 26.38443899899721
1.4631372359353E7 32.285421000793576
1.4633373712588E7 23.59561299905181
1.4635372821775E7 57.42120700143278
1.4637373208858E7 29.654699999839067
1.463937495831E7 21.744675001129508
1.4641376167294E7 23.269473999738693
1.4643376796398E7 20.76015300117433
1.4645377957868E7 159.85326999984682
1.4647372703502E7 32.02082299999893
1.4649377386078E7 183.47787999920547
1.4651374000104E7 35.359834000468254
1.4653375919247E7 20.35203900001943
1.4655377690974E7 22.253715001046658
1.4657377449085E7 26.95889500156045
1.4659378263003E7 40.65299899876118
1.4661378746078E7 18.81877600029111
1.466337450383E7 202.30511800013483
1.4665374047257E7 27.066983001306653
1.4667374821338E7 18.393512999638915
1.4669374630658E7 17.109043000265956
1.4671375082846E7 25.200472000986338
1.4673375074179E7 23.201066998764873
1.4675374963191E7 159.0019209999591
1.4677375528667E7 129.56758200004697
1.4679378872512E7 152.8046879991889
1.4681379029467E7 16.797126999124885
1.4683378682208E7 150.28397100046277
1.4685379631752E7 24.12543199956417
1.4687376025188E7 11.390895999968052
1.4689379166387E7 32.568370999768376
1.469137624754E7 190.52841500006616
1.4693376402861E7 25.442109998315573
1.4695376759423E7 20.697461999952793
1.4697377819279E7 17.57247900031507
