Total adds: 100
Total removes: 50
State: c829fdaa0a29ccb5fa9969c804deb53585a13586404c402f2125fe26f678e3fc
Latencies:
1.4400777761415E7 18.359517998993397
1.4402768670201E7 31.383413000032306
1.4404769257089E7 134.82150400057435
1.4406769089202E7 24.27720900066197
1.4408770176408E7 31.521421000361443
1.4410769203339E7 28.4535499997437
1.4412773251168E7 134.5393700003624
1.4414771189765E7 35.3142570015043
1.4416769868332E7 181.77882300131023
1.4418769937402E7 24.770209001377225
1.4420770544689E7 24.645863000303507
1.4422770317628E7 68.64303099922836
1.442476929518E7 27.13084400072694
1.4426768428259E7 22.162216000258923
1.4428770334829E7 20.853779001161456
1.4430770670224E7 161.75144499912858
1.4432769754457E7 29.60238300077617
1.4434769824479E7 151.8395600002259
1.4436770257634E7 20.73701100051403
1.4438770282817E7 243.71721000038087
1.4440774654308E7 22.082719000056386
1.4442770095544E7 25.422069000080228
1.4444770465033E7 33.47140499949455
1.444677339938E7 84.56213000044227
1.4448769902744E7 20.985237000510097
1.4450770348235E7 27.201799999922514
1.4452770971067E7 202.53694299980998
1.4454769998487E7 23.56559200026095
1.4456774216036E7 28.475284999236465
1.4458769777273E7 86.34801999852061
1.4460774602013E7 245.32866000011563
1.4462769928323E7 30.219723001122475
1.4464773233161E7 92.32783400081098
1.4466772924591E7 26.996406998485327
1.4468771959754E7 24.91720400005579
1.4470771289508E7 14.049248000606894
1.4472771924853E7 29.592538001015782
1.4474771139135E7 22.419490998610854
1.4476771208618E7 32.4600160010159
1.447877125608E7 123.5618999991566
1.4480771786004E7 85.15355399996042
1.4482772665865E7 29.96795600093901
1.4484774819161E7 28.790698999539018
1.4486771872911E7 15.48497200012207
1.4488774983728E7 141.93239400163293
1.4490772075262E7 22.630706001073122
1.4492771456831E7 26.08182300068438
1.4494773776776E7 78.35421500168741
1.4496771141202E7 25.612801000475883
1.4498771302275E7 31.14580800011754
1.4500774557653E7 141.7678789999336
1.4502771821696E7 18.62033300101757
1.4504771122894E7 156.11109199933708
1.4506772354845E7 23.24808100052178
1.4508775527066E7 58.10425600036979
1.4510771484846E7 33.07797399908304
1.4512772194952E7 119.69951899908483
1.4514775602612E7 132.13217199966311
1.451677413196E7 163.3620740007609
1.4518773223204E7 29.131733000278473
1.4520773056576E7 20.96479200012982
1.4522775599177E7 180.38475499860942
1.452477637269E7 39.03440300002694
1.4526772158074E7 26.71309200115502
1.4528771785571E7 196.05420500040054
1.4530773019242E7 185.20644100010395
1.453277193747E7 78.18324000015855
1.453477226067E7 162.21709700115025
1.4536772700593E7 169.52602799981833
1.4538773623926E7 167.8686600010842
1.4540774782206E7 20.42029600031674
1.4542772371807E7 24.817863998934627
1.4544771873868E7 30.07515599951148
1.4546775141246E7 219.98124499991536
1.4548773485862E7 29.519044000655413
1.4550773173088E7 151.42169399932027
1.4552776406114E7 22.90186400152743
1.4554772406258E7 187.08714500069618
1.4556773129659E7 25.55289600044489
1.4558776558245E7 159.80580899864435
1.4560774068536E7 26.205516999587417
1.4562773258266E7 32.41143099963665
1.4564774302511E7 121.34074799902737
1.4566773874222E7 32.89504899829626
1.4568772974687E7 30.883665001019835
1.4570776977236E7 156.51295900158584
1.4572773849338E7 91.42279100045562
1.4574773655115E7 175.22963399998844
1.457677380666E7 23.324092000722885
1.4578773629815E7 13.113633999601007
1.4580777578677E7 143.8158190008253
1.4582774926358E7 19.15651499852538
1.4584774391148E7 97.1201869994402
1.4586774687945E7 167.60564400069416
1.4588774348859E7 22.157545998692513
1.459077415035E7 31.50060300156474
1.459277733939E7 33.81991800107062
1.4594775267125E7 22.65572699904442
1.4596773519058E7 34.93447099998593
1.459877429695E7 201.52235499955714
1.4600778593298E7 32.820984998717904
1.4602774224073E7 188.18105199933052
1.4604774623554E7 24.611225999891758
1.4606774639055E7 21.452415000647306
1.4608774645228E7 27.444266000762582
1.461077460156E7 30.09944999963045
1.4612774757768E7 22.174952000379562
1.4614775279191E7 18.409628000110388
1.4616775078114E7 28.32834299840033
1.4618775160851E7 24.044720999896526
1.4620779133992E7 29.9041259996593
1.462277510722E7 138.95963199995458
1.4624777147782E7 23.853721000254154
1.4626775313349E7 33.94336099922657
1.4628774534342E7 27.089170999825
1.4630774993997E7 260.6521259993315
1.4632774457456E7 19.001631999388337
1.4634779265947E7 39.820443999022245
1.4636774848364E7 21.117922998964787
1.4638779152709E7 34.221210999414325
1.4640777858219E7 133.79650999978185
1.4642779611039E7 176.29298499971628
1.4644779597136E7 23.031781999394298
1.4646775761327E7 120.26499300077558
1.4648778545249E7 127.0222820006311
1.4650776573839E7 186.33608499914408
1.46527765774E7 149.38059900142252
1.4654779111159E7 31.272867999970913
1.4656777123941E7 16.256409000605345
1.4658777765014E7 29.85014900006354
1.4660782028476E7 33.678621999919415
1.4662777037488E7 14.179216999560595
1.4664778787354E7 23.79645200073719
1.4666777258203E7 178.26469700038433
1.4668777311681E7 21.1816819999367
1.4670781169034E7 160.44317900016904
1.4672778137611E7 21.387258999049664
1.4674780683118E7 22.940798001363873
1.4676777378656E7 26.223526999354362
1.4678777124166E7 23.904771000146866
1.4680776931004E7 24.13312100060284
1.4682776956415E7 24.182195000350475
1.4684780521501E7 189.67263199947774
1.4686777347589E7 189.24638199992478
1.468877715081E7 238.06380499899387
1.4690777733478E7 33.53297300077975
1.4692777381289E7 34.153362000361085
1.4694781147041E7 25.801394000649452
1.4696779673769E7 28.1391260009259
1.469877789048E7 11.25725300051272
