Total adds: 100
Total removes: 50
State: a3698ae9d8c39f66ada509089ec1c4718ba7ea317f69fb98ea945ec7610ea370
Latencies:
1.5784409972901E7 216.37907500006258
1.5786401840621E7 12.752717999741435
1.5788401682749E7 28.602727999910712
1.5790401657355E7 22.46502599865198
1.5792401999092E7 19.48922500014305
1.5794402047901E7 25.463633000850677
1.579640209469E7 15.484081000089645
1.5798401857929E7 90.15309000015259
1.5800402926096E7 29.016001999378204
1.580240246259E7 35.36405500024557
1.5804402814209E7 14.348321000114083
1.5806402557003E7 181.3238280005753
1.5808402909071E7 159.45010100118816
1.5810402578117E7 11.167571000754833
1.5812402701307E7 23.17379300110042
1.5814403137976E7 15.309949999675155
1.5816403374746E7 144.3178110010922
1.5818403601093E7 22.374462999403477
1.5820403501489E7 25.225870000198483
1.5822404030491E7 238.4765390008688
1.582440409589E7 22.4965070001781
1.5826404094908E7 17.347462000325322
1.582840411006E7 132.26113500073552
1.5830404103522E7 22.277322001755238
1.5832404083918E7 18.120943998917937
1.5834404587062E7 158.50763199850917
1.5836404530306E7 17.33682999946177
1.5838404535971E7 19.30700800009072
1.5840404500394E7 24.137444999068975
1.5842404892562E7 7.374909000471234
1.5844405283357E7 202.3275329992175
1.5846405389483E7 8.34201299957931
1.5848405219425E7 105.12906300090253
1.585040538287E7 135.14788699895144
1.5852405799197E7 120.16384200006723
1.5854404548249E7 23.187906000763178
1.5856405112623E7 30.425301000475883
1.5858404958955E7 26.206840999424458
1.5860405140371E7 18.36309700086713
1.5862405067479E7 164.2134079989046
1.5864405458298E7 28.425122000277042
1.5866405580497E7 18.29738900065422
1.5868405508565E7 17.15390499867499
1.5870406415356E7 7.735596001148224
1.5872405992502E7 97.14139799959958
1.5874405895137E7 33.112166000530124
1.5876406311737E7 26.315581999719143
1.5878406369973E7 18.3769940007478
1.5880406706495E7 185.35824999958277
1.5882406596982E7 205.28624700009823
1.5884406806875E7 19.326108999550343
1.5886406758536E7 14.166449999436736
1.5888406791603E7 14.220589000731707
1.5890406980479E7 13.131613999605179
1.5892407370074E7 148.27304900065064
1.5894407111326E7 24.227134998887777
1.5896407795458E7 16.59575100056827
1.5898407690942E7 16.49514900147915
1.5900407391256E7 16.331956000998616
1.5902407726649E7 17.427340999245644
1.5904407825133E7 7.459972999989986
1.5906407784489E7 118.21749499998987
1.5908408954512E7 21.596954999491572
1.5910409121023E7 197.8358669988811
1.5912408422952E7 187.28940200060606
1.59144086376E7 22.21473099850118
1.591640932363E7 18.4149839989841
1.5918409279509E7 27.364155000075698
1.5920409357356E7 25.213287001475692
1.5922409611311E7 15.281291000545025
1.5924409554592E7 16.24567800015211
1.5926410024461E7 16.325347999110818
1.5928410202513E7 30.36816499941051
1.5930409988532E7 115.22789699956775
1.593241045885E7 24.322750000283122
1.5934410479234E7 10.13208700157702
1.5936410772867E7 175.38518299907446
1.5938410815531E7 29.183134000748396
1.5940410940376E7 23.249668000265956
1.5942410761284E7 131.12685599923134
1.5944410972643E7 29.166721999645233
1.5946410920514E7 18.08567100018263
1.5948411665304E7 26.623283999040723
1.5950412026396E7 13.54199800081551
1.5952412266083E7 16.50946000032127
1.5954410771393E7 232.3655499983579
1.5956410669906E7 145.25631299987435
1.5958410809034E7 15.29814299941063
1.5960410579276E7 153.10963799990714
1.5962410733238E7 19.137345001101494
1.5964410944122E7 22.104891000315547
1.596641133876E7 19.184860000386834
1.596841135516E7 152.14536299929023
1.5970411422147E7 224.36400400102139
1.5972412008077E7 18.51113399863243
1.5974412047692E7 21.309976000338793
1.597641175985E7 25.211261998862028
1.5978412381161E7 28.433745000511408
1.5980411939102E7 19.0856780000031
1.598241248339E7 18.43668399937451
1.5984412016293E7 22.126509999856353
1.5986412188319E7 243.33596999943256
1.5988412279455E7 28.13509900122881
1.599041262825E7 50.29220499843359
1.599241243337E7 21.170148000121117
1.5994412593913E7 10.073392000049353
1.599641255635E7 12.095819000154734
1.5998412991955E7 19.286109000444412
1.6000412996625E7 125.29189299978316
1.6002413106444E7 20.11675899848342
1.6004413031773E7 24.085180999711156
1.6006413211797E7 138.2411470003426
1.6008413574425E7 28.350468000397086
1.6010413611935E7 32.24695600010455
1.6012413826313E7 19.43145599961281
1.6014413100004E7 18.60354700125754
1.6016412503741E7 161.24601900018752
1.6018412716864E7 24.29259399883449
1.6020412814112E7 123.26193800009787
1.6022412937382E7 19.28149100020528
1.6024412913557E7 16.15676600113511
1.6026413105317E7 19.165617000311613
1.6028413171081E7 23.09002399817109
1.6030413376316E7 19.323902999982238
1.6032413419748E7 33.13403500057757
1.6034413194976E7 23.646208999678493
1.6036412849364E7 18.353596000000834
1.6038412821179E7 142.22003300115466
1.6040412872372E7 27.077640999108553
1.6042412971354E7 21.10037000104785
1.604441318154E7 26.349101999774575
1.6046413147917E7 61.21089000068605
1.6048413256099E7 18.176909999921918
1.6050413361279E7 185.1657239999622
1.6052413329874E7 26.101060999557376
1.6054413767486E7 171.26521600037813
1.6056413640469E7 23.080986998975277
1.60584136537E7 12.081000000238419
1.6060413920616E7 20.221004001796246
1.6062413914964E7 14.086363999173045
1.6064413966722E7 228.07738899998367
1.6066414876079E7 164.23970800079405
1.6068414242726E7 20.119469000026584
1.6070414436273E7 29.221121998503804
1.6072414691664E7 25.102608999237418
1.6074414764907E7 23.107070000842214
1.6076414791119E7 23.100076999515295
1.607841479419E7 19.102431001141667
1.6080415436426E7 21.383148001506925
1.6082415359772E7 114.20570800080895
