Total adds: 100
Total removes: 50
State: a3698ae9d8c39f66ada509089ec1c4718ba7ea317f69fb98ea945ec7610ea370
Latencies:
1.5787035519232E7 14.794414998963475
1.5789028176832E7 23.38998300023377
1.5791027918336E7 131.31728100031614
1.5793028811609E7 30.73315200023353
1.579502844347E7 107.23809099942446
1.5797028558833E7 19.165517998859286
1.5799028849202E7 109.64204099960625
1.5801028350651E7 23.11748099885881
1.5803027620154E7 20.27763400040567
1.5805028149846E7 21.462441001087427
1.5807027793032E7 166.2765260003507
1.5809028083418E7 202.47260500118136
1.5811027822883E7 85.15296900086105
1.581302817767E7 17.342710999771953
1.5815028254219E7 13.315328000113368
1.5817028755001E7 22.43213799968362
1.581902850199E7 24.24801299907267
1.5821028706883E7 19.40787599980831
1.582302867422E7 131.28977499902248
1.58250287397E7 21.17079900018871
1.582702906289E7 184.28135500103235
1.5829029438889E7 26.361205000430346
1.5831029292859E7 25.384947998449206
1.5833029123385E7 59.19648299925029
1.5835029330253E7 17.266747999936342
1.5837029233972E7 189.13455899991095
1.583902953159E7 7.354554999619722
1.5841029573976E7 179.14395100064576
1.584302962926E7 21.26130099967122
1.5845030064592E7 245.42080800049007
1.5847029797626E7 20.130085999146104
1.5849030240147E7 27.177798999473453
1.5851030500714E7 16.32935000024736
1.5853030178038E7 28.148205999284983
1.5855030914467E7 16.550805998966098
1.5857030362889E7 26.202639998868108
1.5859030642368E7 21.297093000262976
1.5861030844245E7 15.274599999189377
1.5863032261014E7 185.9544959999621
1.5865030898756E7 162.2158499993384
1.5867031063078E7 22.232905998826027
1.5869031315782E7 36.37820000015199
1.5871031445643E7 141.53719699941576
1.5873031163147E7 146.13887800090015
1.5875031464603E7 182.21423599869013
1.5877031497656E7 20.116057001054287
1.5879031529701E7 21.084671000018716
1.5881031593567E7 16.08395400084555
1.5883031961314E7 18.304490000009537
1.5885031913289E7 185.0999959986657
1.5887032242458E7 24.279103999957442
1.5889032333696E7 159.419315000996
1.5891032596398E7 102.29803700000048
1.5893032614714E7 8.317609000951052
1.5895032982442E7 24.328654000535607
1.5897032415309E7 21.11492600105703
1.5899032600174E7 22.204337000846863
1.5901032959875E7 173.2919750008732
1.5903033176432E7 20.44398100115359
1.5905033148926E7 26.355150999501348
1.5907033054035E7 22.218999000266194
1.5909033156816E7 22.104985000565648
1.5911033649061E7 17.428029999136925
1.5913033305554E7 215.12266700156033
1.5915033655064E7 50.29124199971557
1.591703382641E7 21.226125998422503
1.5919033961188E7 21.24472700059414
1.5921034199378E7 16.386828999966383
1.5923034686883E7 22.30070500075817
1.5925034668292E7 21.30603500083089
1.5927035032565E7 9.379220999777317
1.5929035125947E7 22.295290000736713
1.5931035295107E7 22.423190999776125
1.5933035328425E7 20.42217299900949
1.5935035619985E7 152.23599799908698
1.5937035644622E7 18.13874199986458
1.5939035943475E7 16.24463799968362
1.5941036247637E7 21.231217999011278
1.5943036106342E7 21.19120700098574
1.5945036168757E7 103.1286719981581
1.5947036643819E7 24.293517000973225
1.5949036314349E7 19.07396199926734
1.5951036742603E7 8.311798000708222
1.5953036486187E7 24.1426550000906
1.595503662834E7 197.18521999940276
1.5957036838697E7 125.34767800010741
1.5959036836136E7 24.18572499975562
1.5961036956751E7 14.288311000913382
1.5963037045744E7 154.22056199982762
1.5965037038243E7 77.20524100027978
1.5967037301165E7 136.0993339996785
1.5969037600777E7 73.18872000090778
1.5971036545498E7 140.15218899957836
1.5973036674895E7 22.20507999882102
1.5975037063435E7 14.193304998800159
1.5977036744795E7 19.09794200025499
1.5979036735742E7 21.071597000584006
1.5981036936008E7 24.180457001551986
1.5983037260301E7 28.410070998594165
1.5985037326831E7 26.255671000108123
1.5987037208036E7 25.139787999913096
1.5989037249485E7 138.16964099928737
1.5991036494455E7 28.331766000017524
1.5993036514907E7 229.26813100092113
1.599503655355E7 18.12190599925816
1.5997036716184E7 228.17195999994874
1.5999037066635E7 190.32443900033832
1.6001037018863E7 20.107478000223637
1.6003037402931E7 23.301610998809338
1.6005037286905E7 26.300501000136137
1.6007037365677E7 23.26062399893999
1.6009038052964E7 8.500104999169707
1.6011037811567E7 12.294814998283982
1.6013038048615E7 17.432736000046134
1.6015037872186E7 140.2777449991554
1.601703814644E7 28.459610000252724
1.6019038044972E7 19.330295000225306
1.6021038091251E7 30.292783001437783
1.6023038527073E7 6.483439998701215
1.6025038046387E7 15.113794999197125
1.6027038152016E7 260.0583700016141
1.6029038724956E7 153.47391400113702
1.6031038583398E7 208.24598999880254
1.6033039311074E7 32.376749999821186
1.6035039645396E7 26.3873560000211
1.6037039379911E7 6.079336998984218
1.6039039155813E7 14.327803999185562
1.6041039592561E7 14.411204999312758
1.6043039803436E7 203.40832199901342
1.6045039785094E7 8.34722900018096
1.6047039660731E7 25.233460001647472
1.6049039960291E7 19.212999999523163
1.6051040328996E7 50.18620300106704
1.6053040565592E7 22.197761999443173
1.6055040712655E7 159.19996100105345
1.6057041274977E7 20.337400000542402
1.6059041672143E7 25.381138999015093
1.6061041551065E7 17.1369669996202
1.6063042035868E7 8.248324999585748
1.6065042031407E7 161.07970100082457
1.6067042400432E7 19.107464000582695
1.6069043662085E7 21.571576001122594
1.6071043376275E7 14.337359998375177
1.6073043301047E7 10.222382999956608
1.607504409946E7 24.332005999982357
1.6077044290337E7 17.435421999543905
1.6079043951112E7 26.212224999442697
1.6081044287572E7 194.15196100063622
1.6083044379813E7 181.24296700023115
1.6085045058953E7 167.44961800053716
